Spain	Southern_Europe
Spain	EU_Member_State
Spain	Council_of_Europe_countries
Belgium	WEU_countries
Belgium	OECD_countries
Belgium	NATO_countries
Belgium	EU_Member_State
Belgium	Council_of_Europe_countries
Belgium	Western_Europe
Belgium	Benelux_countries
Netherlands	WEU_countries
Netherlands	OECD_countries
Netherlands	NATO_countries
Netherlands	Council_of_Europe_countries
Netherlands	Benelux_countries
Netherlands	Western_Europe
Netherlands	EU_Member_State
Portugal	WEU_countries
Portugal	OECD_countries
Portugal	NATO_countries
Portugal	EU_Member_State
Portugal	Southern_Europe
Portugal	Council_of_Europe_countries
Luxembourg	WEU_countries
Luxembourg	OECD_countries
Luxembourg	NATO_countries
Luxembourg	Benelux_countries
Luxembourg	Western_Europe
Luxembourg	EU_Member_State
Luxembourg	Council_of_Europe_countries
Italy	WEU_countries
Italy	OECD_countries
Italy	NATO_countries
Italy	Southern_Europe
Italy	Council_of_Europe_countries
Italy	EU_Member_State
Greece	WEU_countries
Greece	OECD_countries
Greece	NATO_countries
Greece	EU_Member_State
Greece	Southern_Europe
Greece	Council_of_Europe_countries
United_Kingdom	WEU_countries
United_Kingdom	OECD_countries
United_Kingdom	Western_Europe
United_Kingdom	EU_Member_State
United_Kingdom	Council_of_Europe_countries
United_Kingdom	NATO_countries
International_Telecommunication_Union	UN_specialised_agency
marine_fuel	motor_fuel
marine_fuel	petroleum_product
marine_fuel	petrochemicals
triticale	cereals
Trinidad_and_Tobago	ACP_countries
Trinidad_and_Tobago	small_state
Trinidad_and_Tobago	LAES_countries
Trinidad_and_Tobago	OAS_countries
Trinidad_and_Tobago	Caricom_countries
Trinidad_and_Tobago	Lesser_Antilles
Trinidad_and_Tobago	Caribbean_Islands
tube	non-flat_product
tube	materials_technology
trust	restrictive_trade_practice
barter	trading_operation
Bahrain	Gulf_States
Bahrain	Middle_East
Bahrain	small_state
Bahrain	Arab_world
Bahrain	Arab_League_countries
Bahrain	GCC_countries
turbine	machinery
Tunisia	Arab_League_countries
Tunisia	Mediterranean_third_countries
Tunisia	Arab_world
Tunisia	Maghreb
Tunisia	Great_Maghreb
Tunisia	North_Africa
tungsten	non-ferrous_metal
tungsten	metals
animal_tuberculosis	animal_disease
animal_tuberculosis	animal_health
Trentino-Alto_Adige	regions_of_Italy
Autonomous_Province_of_Bolzano	Trentino-Alto_Adige
Autonomous_Province_of_Bolzano	regions_of_Italy
Autonomous_Province_of_Trento	Trentino-Alto_Adige
Autonomous_Province_of_Trento	regions_of_Italy
Treasury	public_finance
guardianship	family_law
Turkey	Mediterranean_third_countries
Turkey	Middle_East
Turkey	NATO_countries
Turkey	Council_of_Europe_countries
Turkey	OECD_countries
Tuvalu	ACP_countries
Tuvalu	small_state
Tuvalu	Polynesia
Tuvalu	Oceania
Tuvalu	countries_of_the_Pacific_Community
soft_fruit	fruit
VAT	tax_on_consumption
VAT_rate	VAT
VAT_rate	tax_on_consumption
piping	mechanical_equipment
Chad	CAEMC_countries
Chad	Central_Africa
Chad	sub-Saharan_Africa
Chad	ACP_countries
Congo	CAEMC_countries
Congo	ACP_countries
Congo	Central_Africa
Congo	sub-Saharan_Africa
Gabon	CAEMC_countries
Gabon	Central_Africa
Gabon	sub-Saharan_Africa
Gabon	ACP_countries
Gabon	small_state
Cameroon	CAEMC_countries
Cameroon	ACP_countries
Cameroon	Central_Africa
Cameroon	sub-Saharan_Africa
Central_African_Republic	CAEMC_countries
Central_African_Republic	ACP_countries
Central_African_Republic	Central_Africa
Central_African_Republic	sub-Saharan_Africa
Equatorial_Guinea	CAEMC_countries
Equatorial_Guinea	small_state
Equatorial_Guinea	ACP_countries
Equatorial_Guinea	Central_Africa
Equatorial_Guinea	sub-Saharan_Africa
Central_African_Economic_and_Monetary_Community	African_organisation
Belgo-Luxembourg_Economic_Union	European_organisation
older_worker	labour_force
adjustment_to_school	schoolwork
re-integration_into_school	schoolwork
school_results	schoolwork
diploma	schoolwork
learning	schoolwork
examination	schoolwork
backwardness_at_school	schoolwork
assessment	schoolwork
shift_work	working_time
shift_work	organisation_of_work
child_labour	employment_structure
night_work	working_time
night_work	organisation_of_work
team_work	organisation_of_work
part-time_employment	non-standard_employment
part-time_employment	employment_structure
moonlighting	employment_structure
assembly_line_work	organisation_of_work
full-time_employment	employment_structure
home_working	non-standard_employment
home_working	employment_structure
nitrogen	chemical_element
hydraulic_works	public_works
large-scale_construction	public_works
civil_engineering	public_works
drainage	public_works
road_building	public_works
dredging	public_works
social_worker	social_policy
Bahamas	Greater_Antilles
Bahamas	Caribbean_Islands
Bahamas	Caricom_countries
Bahamas	small_state
Bahamas	ACP_countries
Bahamas	LAES_countries
Bahamas	OAS_countries
clover	fodder_plant
manual_worker	labour_force
Baden-Württemberg	regions_of_Germany
seasonal_worker	labour_force
migrant_worker	labour_force
clandestine_worker	labour_force
worker_(EU)	labour_force
frontier_worker	labour_force
worker_with_disabilities	labour_force
carriage_for_hire_or_reward	organisation_of_transport
third-party_insurance	insurance
pipeline_transport	mode_of_transport
oil_pipeline	pipeline_transport
oil_pipeline	mode_of_transport
gas_pipeline	pipeline_transport
gas_pipeline	mode_of_transport
investment_income	investment_policy
investment_income	investment
Group_of_77	world_organisation
Contadora_Group	Latin_American_organisation
dependent_territory	territorial_law
dependent_territory	public_international_law
consumer_movement	consumer_protection
consumer_movement	consumer
farmers'_income	agricultural_performance
intra-EU_transport	destination_of_transport
international_road_transport	road_transport
international_road_transport	land_transport
Abu_Dhabi	United_Arab_Emirates
Abu_Dhabi	OPEC_countries
Abu_Dhabi	GCC_countries
Abu_Dhabi	Gulf_States
Abu_Dhabi	Arab_world
Abu_Dhabi	Arab_League_countries
Abu_Dhabi	Middle_East
ship_canal	maritime_transport
shipping_policy	maritime_transport
maritime_law	maritime_transport
vessel	maritime_transport
maritime_shipping	maritime_transport
maritime_conference	maritime_transport
maritime_cabotage	maritime_transport
merchant_fleet	maritime_transport
therapeutic_abortion	abortion
therapeutic_abortion	birth_control
therapeutic_abortion	family_planning
labour_standard	labour_law
multifibre_agreement	trade_relations
marketing_standard	marketing
cable_transport	mode_of_transport
biological_standard	environmental_standard
biological_standard	environmental_law
biological_standard	environmental_policy
national_transport	destination_of_transport
notary	public_legal_official
notary	legal_profession
apartheid	racial_discrimination
apartheid	anti-discriminatory_measure
social_norm	social_situation
Norway	Nordic_Council_countries
Norway	NATO_countries
Norway	Council_of_Europe_countries
Norway	Northern_Europe
Norway	EFTA_countries
Norway	OECD_countries
New_Zealand	Oceania
New_Zealand	Anzus_countries
New_Zealand	APEC_countries
New_Zealand	OECD_countries
new_economic_order	international_affairs
own-account_transport	organisation_of_transport
means_of_public_conveyance	organisation_of_transport
New_Caledonia	countries_of_the_Pacific_Community
New_Caledonia	Melanesia
New_Caledonia	Oceania
New_Caledonia	French_overseas_collectivity
secretarial_allowance	Member_of_Parliament
farm_income	agricultural_performance
transport_of_dangerous_goods	carriage_of_goods
transport_of_dangerous_goods	organisation_of_transport
household_income	income
new_educational_methods	teaching_method
non-formal_education	teaching_method
distance_learning	teaching_method
programmed_learning	teaching_method
home_education	teaching_method
underwater_mineral_resources	natural_resources
income_in_addition_to_normal_pay	remuneration_of_work
taxable_income	tax_system
national_income	domestic_product
national_income	economic_aggregate
national_income	national_accounts
Economic_Interest_Grouping	organisation
European_Economic_Interest_Grouping	Economic_Interest_Grouping
European_Economic_Interest_Grouping	organisation
composite_materials	advanced_materials
amorphous_materials	advanced_materials
biomaterials	advanced_materials
technical_ceramics	advanced_materials
ultra-fine_particle	advanced_materials
shape-memory_alloy	advanced_materials
special_polymer	advanced_materials
superconducting_alloy	advanced_materials
linguistic_group	sociocultural_group
semi-public_transport	organisation_of_transport
groat	cereal_product
groat	processed_food_product
school_transport	school_life
Guadeloupe	French_overseas_department_and_region
Guadeloupe	French_West_Indies
Guadeloupe	Lesser_Antilles
Guadeloupe	Caribbean_Islands
dangerous_substance	nuisance
pollutant	nuisance
thermal_discharge	nuisance
electromagnetic_interference	nuisance
mechanical_vibration	nuisance
noise	nuisance
road_transport	land_transport
vehicle_fleet	road_transport
vehicle_fleet	land_transport
ADR_agreement	road_transport
ADR_agreement	land_transport
AETR_agreement	road_transport
AETR_agreement	land_transport
road_traffic	road_transport
road_traffic	land_transport
two-wheeled_vehicle	road_transport
two-wheeled_vehicle	land_transport
road_network	road_transport
road_network	land_transport
road_cabotage	road_transport
road_cabotage	land_transport
Guatemala	LAES_countries
Guatemala	CACM_countries
Guatemala	Central_America
Guatemala	Latin_America
Guatemala	OAS_countries
Guatemala	CAIS_countries
regional_transport	destination_of_transport
producer_group	agricultural_production_policy
marriage_rate	demography
rail_transport	land_transport
ethnic_group	sociocultural_group
suburban_transport	urban_transport
suburban_transport	organisation_of_transport
invalidity_of_an_election	objections_to_an_election_result
invalidity_of_an_election	election_monitoring
invalidity_of_an_election	vote
Asian_Productivity_Organisation	Asian_organisation
underground_transport	mode_of_transport
algae	aquatic_plant
algae	fishery_resources
International_Civil_Aviation_Organisation	UN_specialised_agency
transport_under_customs_control	transport_policy
cooperation_agreement	international_agreement
stateless_person	nationality
stateless_person	private_international_law
conscientious_objection	national_service
conscientious_objection	armed_forces
bond	securities
bond	financial_market
maintenance_obligation	family_law
carrier	transport_company
carrier	organisation_of_transport
Gelderland	regions_of_the_Netherlands
transfrontier_transport	destination_of_transport
urban_transport	organisation_of_transport
underground_railway	urban_transport
underground_railway	organisation_of_transport
town_traffic	urban_transport
town_traffic	organisation_of_transport
floor_coverings	building_materials
floor_coverings	building_industry
pay_rise	pay_policy
carriage_of_goods	organisation_of_transport
load	carriage_of_goods
load	organisation_of_transport
ATP_Agreement	carriage_of_goods
ATP_Agreement	organisation_of_transport
container	carriage_of_goods
container	organisation_of_transport
Eureka	research_policy
hinterland_transport	destination_of_transport
research_staff	research_policy
EU_research_policy	research_policy
Scientific_and_Technical_Research_Committee	EU_research_policy
Scientific_and_Technical_Research_Committee	research_policy
air_traffic	air_transport
airline	air_transport
airport	air_transport
air_cabotage	air_transport
civil_aviation	air_transport
aircraft_fleet	air_transport
international_meeting	international_affairs
ministerial_meeting	international_meeting
ministerial_meeting	international_affairs
international_conference	international_meeting
international_conference	international_affairs
summit_meeting	international_meeting
summit_meeting	international_affairs
abortion	birth_control
abortion	family_planning
illegal_abortion	abortion
illegal_abortion	birth_control
illegal_abortion	family_planning
recycling_technology	technology
energy_transport	energy_policy
research_budget	research_policy
combined_transport	mode_of_transport
transliteration	information_processing
customs_transit	customs_procedure_suspending_duties
customs_transit	EU_customs_procedure
transfer_of_property	ownership
inheritance	transfer_of_property
inheritance	ownership
gift	transfer_of_property
gift	ownership
data_transmission	telecommunications
data_transmission	communications_systems
cross-frontier_data_flow	data_transmission
cross-frontier_data_flow	telecommunications
cross-frontier_data_flow	communications_systems
interactive_network	data_transmission
interactive_network	telecommunications
interactive_network	communications_systems
transmission_network	data_transmission
transmission_network	telecommunications
transmission_network	communications_systems
industry-research_relations	research_policy
dealer	distributor
dealer	distributive_trades
savings	income
household_budget	income
overlapping_of_income	income
purchasing_power	income
distribution_of_income	income
redistribution_of_income	income
compulsory_saving	income
social_transfers	income
standard_of_living	income
nomadism	internal_migration
nomenclature	statistics
noise_level	noise
noise_level	nuisance
palm_nut	oleaginous_plant
Province_of_Antwerp	Flanders_(Belgium)
Province_of_Antwerp	regions_and_communities_of_Belgium
degree_of_pollution	pollution_control
degree_of_pollution	pollution_control_measures
research_body	research_policy
radiation_exposure	nuisance
tariff_nomenclature	customs_tariff
Combined_Nomenclature	tariff_nomenclature
Combined_Nomenclature	customs_tariff
specification_of_tariff_heading	tariff_nomenclature
specification_of_tariff_heading	customs_tariff
budgetary_classification	public_finance
agricultural_product_nomenclature	agricultural_production_policy
animal_experimentation	research
experiment_on_humans	research
trademark_law	trademark
trademark_law	industrial_property
trademark_law	intellectual_property
EU_trade_mark	trademark
EU_trade_mark	industrial_property
EU_trade_mark	intellectual_property
designs_and_models	industrial_property
designs_and_models	intellectual_property
international_transport	destination_of_transport
supplementary_income	remuneration_of_work
inland_transport	destination_of_transport
intercontinental_transport	destination_of_transport
brand_name	trademark
brand_name	industrial_property
brand_name	intellectual_property
registered_trademark	trademark
registered_trademark	industrial_property
registered_trademark	intellectual_property
private_means_of_transport	organisation_of_transport
waterway_transport	inland_waterway_transport
push_towing	inland_waterway_transport
inland_waterway_fleet	inland_waterway_transport
network_of_navigable_waterways	inland_waterway_transport
rafting	inland_waterway_transport
inland_waterway_shipping	inland_waterway_transport
CIV_Convention	rail_transport
CIV_Convention	land_transport
vehicle_on_rails	rail_transport
vehicle_on_rails	land_transport
rolling_stock	rail_transport
rolling_stock	land_transport
rail_network	rail_transport
rail_network	land_transport
Anzus	world_organisation
public_transport	carriage_of_passengers
public_transport	organisation_of_transport
carriage_of_passengers	organisation_of_transport
transport_user	carriage_of_passengers
transport_user	organisation_of_transport
reservation	carriage_of_passengers
reservation	organisation_of_transport
surface_transport	mode_of_transport
company_research	research
Nord-Pas-de-Calais	Hauts-de-France
Nord-Pas-de-Calais	regions_of_France
standardisation	technical_regulations
European_standard	standardisation
European_standard	technical_regulations
standard	standardisation
standard	technical_regulations
international_standard	standardisation
international_standard	technical_regulations
harmonisation_of_standards	standardisation
harmonisation_of_standards	technical_regulations
approval	standardisation
approval	technical_regulations
safety_standard	standard
safety_standard	standardisation
safety_standard	technical_regulations
production_standard	standard
production_standard	standardisation
production_standard	technical_regulations
technical_standard	standard
technical_standard	standardisation
technical_standard	technical_regulations
quality_standard	standard
quality_standard	standardisation
quality_standard	technical_regulations
food_standard	foodstuffs_legislation
food_standard	nutrition
non-alignment	foreign_policy
non-attached_member	composition_of_parliament
North_Jutland_(county)	regions_of_Denmark
university_research	research
military_research	research
basic_research	research
United_States	Anzus_countries
United_States	OECD_countries
United_States	OAS_countries
United_States	NATO_countries
United_States	NAFTA_countries
United_States	North_America
United_States	APEC_countries
Australia	Anzus_countries
Australia	OECD_countries
Australia	Oceania
Australia	APEC_countries
political_Islam	political_ideology
Hesse	regions_of_Germany
helicopter	aircraft_fleet
helicopter	air_transport
Hawaii	Polynesia
Hawaii	Oceania
Burkina_Faso	Ecowas_countries
Burkina_Faso	WAEMU_countries
Burkina_Faso	ACP_countries
Burkina_Faso	West_Africa
Burkina_Faso	sub-Saharan_Africa
Upper_Normandy	Normandie
Upper_Normandy	regions_of_France
tax_harmonisation	fiscal_policy
manufactured_feedingstuffs	animal_feedingstuffs
manufactured_feedingstuffs	animal_nutrition
customs_harmonisation	tariff_policy
disabled_person	social_policy
integration_of_the_disabled	disabled_person
integration_of_the_disabled	social_policy
facilities_for_the_disabled	disabled_person
facilities_for_the_disabled	social_policy
physically_disabled	disabled_person
physically_disabled	social_policy
mentally_disabled	disabled_person
mentally_disabled	social_policy
independence_of_the_disabled	disabled_person
independence_of_the_disabled	social_policy
Hamburg	regions_of_Germany
collective_bargaining	labour_relations
tripartite_conference	collective_bargaining
tripartite_conference	labour_relations
merchant	distributive_trades
trade_intermediary	merchant
trade_intermediary	distributive_trades
commission_agent	merchant
commission_agent	distributive_trades
baby_food	processed_food_product
mother's_milk	baby_food
mother's_milk	processed_food_product
barge_carrier_ship	inland_waterway_fleet
barge_carrier_ship	inland_waterway_transport
cargo_vessel	vessel
cargo_vessel	maritime_transport
Kennedy_Round	tariff_negotiations
Kennedy_Round	tariff_policy
Dillon_Round	tariff_negotiations
Dillon_Round	tariff_policy
Tokyo_Round	tariff_negotiations
Tokyo_Round	tariff_policy
Netherlands_Antilles	Lesser_Antilles
Netherlands_Antilles	Caribbean_Islands
Curaçao	Netherlands_Antilles
Curaçao	Lesser_Antilles
Curaçao	Caribbean_Islands
Curaçao	Netherlands_OCT
Bonaire,_Saint_Eustatius_and_Saba	Netherlands_Antilles
Bonaire,_Saint_Eustatius_and_Saba	Lesser_Antilles
Bonaire,_Saint_Eustatius_and_Saba	Caribbean_Islands
Bonaire,_Saint_Eustatius_and_Saba	Netherlands_OCT
Sint_Maarten	Netherlands_Antilles
Sint_Maarten	Lesser_Antilles
Sint_Maarten	Caribbean_Islands
Sint_Maarten	Netherlands_OCT
ADN_agreement	inland_waterway_shipping
ADN_agreement	inland_waterway_transport
North_Holland	regions_of_the_Netherlands
histology	biology
histology	life_sciences
history	social_sciences
world_history	history
world_history	social_sciences
medieval_history	history
medieval_history	social_sciences
prehistory	history
prehistory	social_sciences
ancient_history	history
ancient_history	social_sciences
contemporary_history	history
contemporary_history	social_sciences
historical_figure	history
historical_figure	social_sciences
modern_history	history
modern_history	social_sciences
South_Holland	regions_of_the_Netherlands
holding_company	organisation
question_time	parliamentary_sitting
question_time	parliamentary_procedure
summertime	energy_saving
summertime	energy_policy
Hinduism	religion
overtime	working_time
overtime	organisation_of_work
nickel	non-ferrous_metal
nickel	metals
prepared_foodstuff	processed_food_product
Nicaragua	CAIS_countries
Nicaragua	Central_America
Nicaragua	Latin_America
Nicaragua	LAES_countries
Nicaragua	OAS_countries
Nicaragua	CACM_countries
Nigeria	ACP_countries
Nigeria	OPEC_countries
Nigeria	West_Africa
Nigeria	sub-Saharan_Africa
Nigeria	Ecowas_countries
homicide	crime_against_individuals
homicide	offence
Niger	Ecowas_countries
Niger	West_Africa
Niger	sub-Saharan_Africa
Niger	ACP_countries
Niger	WAEMU_countries
Community_certification	approval
Community_certification	standardisation
Community_certification	technical_regulations
higher_education	level_of_education
secondary_education	level_of_education
postgraduate_education	level_of_education
primary_education	level_of_education
pre-school_education	level_of_education
European_Semester	coordination_of_EMU_policies
European_Semester	Economic_and_Monetary_Union
tariff_negotiations	tariff_policy
Uruguay_Round	tariff_negotiations
Uruguay_Round	tariff_policy
Trade_Expansion_Act	tariff_negotiations
Trade_Expansion_Act	tariff_policy
Doha_Round	tariff_negotiations
Doha_Round	tariff_policy
Nepal	South_Asia
Nepal	SAARC_countries
anti-semitism	racial_discrimination
anti-semitism	anti-discriminatory_measure
New_Community_Instrument	Community_loan
New_Community_Instrument	EU_financial_instrument
New_Community_Instrument	EU_financing
neutrality	foreign_policy
Guinea	ACP_countries
Guinea	West_Africa
Guinea	sub-Saharan_Africa
Guinea	Ecowas_countries
nuclear_war	war
nuclear_war	international_conflict
cold_war	international_conflict
border_war	war
border_war	international_conflict
Guyana	LAES_countries
Guyana	ACP_countries
Guyana	South_America
Guyana	Latin_America
Guyana	OAS_countries
Guyana	Caricom_countries
Guyana	small_state
Guinea-Bissau	West_Africa
Guinea-Bissau	sub-Saharan_Africa
Guinea-Bissau	ACP_countries
Guinea-Bissau	WAEMU_countries
Guinea-Bissau	small_state
Guinea-Bissau	Ecowas_countries
multilingualism	linguistics
multilingualism	social_sciences
war_of_independence	war
war_of_independence	international_conflict
medium-sized_holding	area_of_holding
medium-sized_holding	agricultural_holding
civil_war	political_violence
civil_war	public_safety
ethnic_conflict	civil_war
ethnic_conflict	political_violence
ethnic_conflict	public_safety
Mozambique	ACP_countries
Mozambique	East_Africa
Mozambique	sub-Saharan_Africa
war	international_conflict
asymmetric_warfare	war
asymmetric_warfare	international_conflict
Second_World_War	war
Second_World_War	international_conflict
First_World_War	war
First_World_War	international_conflict
ethnic_cleansing	war
ethnic_cleansing	international_conflict
vehicle	means_of_transport
constitutional_revision	constitution
constitutional_revision	source_of_law
medium-sized_business	small_and_medium-sized_enterprises
medium-sized_business	size_of_business
North-West_Atlantic_Fisheries_Organisation	world_organisation
mushroom-growing	crop_production
British_West_Indies	Lesser_Antilles
British_West_Indies	Caribbean_Islands
Montserrat	British_West_Indies
Montserrat	Lesser_Antilles
Montserrat	Caribbean_Islands
Montserrat	United_Kingdom_OCT
Montserrat	Caricom_countries
British_Virgin_Islands	British_West_Indies
British_Virgin_Islands	Lesser_Antilles
British_Virgin_Islands	Caribbean_Islands
British_Virgin_Islands	United_Kingdom_OCT
Anguilla	British_West_Indies
Anguilla	Lesser_Antilles
Anguilla	Caribbean_Islands
Anguilla	United_Kingdom_OCT
music	arts
museum	cultural_policy
Munster	regions_of_Ireland
multiparty_system	political_system
purchasing_habits	consumer_behaviour
purchasing_habits	consumer
eating_habits	consumer_behaviour
eating_habits	consumer
Haiti	ACP_countries
Haiti	Greater_Antilles
Haiti	Caribbean_Islands
Haiti	LAES_countries
Haiti	OAS_countries
Haiti	Caricom_countries
Province_of_Hainault	Walloon_region_(Belgium)
Province_of_Hainault	regions_and_communities_of_Belgium
halogen	chemical_element
fluorine	halogen
fluorine	chemical_element
bromine	halogen
bromine	chemical_element
iodine	halogen
iodine	chemical_element
chlorine	halogen
chlorine	chemical_element
French_Guiana	French_overseas_department_and_region
French_Guiana	South_America
French_Guiana	Latin_America
Namibia	small_state
Namibia	ACP_countries
Namibia	Southern_Africa
Namibia	sub-Saharan_Africa
rural_habitat	habitat
Province_of_Namur	Walloon_region_(Belgium)
Province_of_Namur	regions_and_communities_of_Belgium
urban_habitat	habitat
slum	habitat
births	demography
fertility	births
fertility	demography
animal_feedingstuffs	animal_nutrition
cereal_substitute	animal_feedingstuffs
cereal_substitute	animal_nutrition
fodder	animal_feedingstuffs
fodder	animal_nutrition
naturalisation	nationality
naturalisation	private_international_law
nationality_of_legal_persons	private_international_law
Navarre	regions_of_Spain
Nauru	small_state
Nauru	Micronesia
Nauru	Oceania
Nauru	ACP_countries
Nauru	countries_of_the_Pacific_Community
French_West_Indies	Lesser_Antilles
French_West_Indies	Caribbean_Islands
Martinique	French_West_Indies
Martinique	Lesser_Antilles
Martinique	Caribbean_Islands
Martinique	French_overseas_department_and_region
Saint_Barthélemy	French_West_Indies
Saint_Barthélemy	Lesser_Antilles
Saint_Barthélemy	Caribbean_Islands
Saint_Barthélemy	French_overseas_collectivity
Saint_Martin	French_West_Indies
Saint_Martin	Lesser_Antilles
Saint_Martin	Caribbean_Islands
Saint_Martin	French_overseas_collectivity
nationalisation	ownership
nationality	private_international_law
dual_nationality	nationality
dual_nationality	private_international_law
nationalism	political_ideology
National_Socialism	political_ideology
staff_regulations_(EU)	European_civil_service
hotel_profession	hotel_industry
hotel_profession	tourism
hotel_profession	leisure
Caroline_Islands	Micronesia
Caroline_Islands	Oceania
Federated_States_of_Micronesia	Caroline_Islands
Federated_States_of_Micronesia	Micronesia
Federated_States_of_Micronesia	Oceania
Federated_States_of_Micronesia	countries_of_the_Pacific_Community
Federated_States_of_Micronesia	small_state
Federated_States_of_Micronesia	ACP_countries
Cayman_Islands	Caribbean_Islands
Cayman_Islands	United_Kingdom_OCT
agricultural_productivity	agricultural_performance
farm_accountancy_data_network	agricultural_performance
agricultural_statistics	agricultural_performance
Channel_Islands	Western_Europe
Jersey 	Channel_Islands
Jersey 	Western_Europe
Guernsey	Channel_Islands
Guernsey	Western_Europe
tourist_profession	tourism
tourist_profession	leisure
information_technology_profession	computer_systems
Mariana_Islands	Micronesia
Mariana_Islands	Oceania
Guam	Mariana_Islands
Guam	Micronesia
Guam	Oceania
Guam	countries_of_the_Pacific_Community
Northern_Mariana_Islands	Mariana_Islands
Northern_Mariana_Islands	Micronesia
Northern_Mariana_Islands	Oceania
Northern_Mariana_Islands	countries_of_the_Pacific_Community
European_fisheries_fund	fund_(EU)
European_fisheries_fund	EU_financial_instrument
European_fisheries_fund	EU_financing
Ionian_Islands	regions_of_Greece
Faroe_Islands	Northern_Europe
Faroe_Islands	Nordic_Council_countries
Turks_and_Caicos_Islands	United_Kingdom_OCT
Turks_and_Caicos_Islands	Caribbean_Islands
literary_profession	arts
operating_result	accounting
revenue	operating_result
revenue	accounting
financial_loss	operating_result
financial_loss	accounting
cash_flow	operating_result
cash_flow	accounting
profit	operating_result
profit	accounting
loss	operating_result
loss	accounting
territorial_dispute	international_dispute
territorial_dispute	international_conflict
sales_staff	sales_occupation
sales_staff	distributive_trades
sales_representative	sales_occupation
sales_representative	distributive_trades
industrial_restructuring	industrial_reorganisation
industrial_restructuring	industrial_policy
occupational_health	occupational_safety
occupational_health	working_conditions
royalism	political_ideology
secularity	political_ideology
populism	political_ideology
Communism	political_ideology
Maoism	political_ideology
ecologism	political_ideology
communalism	political_ideology
socialism	political_ideology
Marxism	political_ideology
Liberalism	political_ideology
Socialist_International	political_ideology
Fascism	political_ideology
social_democracy	political_ideology
conservatism	political_ideology
Euroright	political_ideology
Eurocommunism	political_ideology
leftism	political_ideology
regionalism	political_ideology
Universalism	political_ideology
anarchism	political_ideology
Workers_International	political_ideology
mortgage	contract
mortgage	civil_law
human_nutrition	nutrition
yam	root_crop
Ile-de-France	regions_of_France
island	geophysical_environment
prisoner_work	prisoner
prisoner_work	law_relating_to_prisons
pet_food	animal_nutrition
paternity_leave	leave_on_social_grounds
hydrology	earth_sciences
regional_security	international_security
food_hygiene	nutrition
regional_market	domestic_market
regional_market	market
telemedicine	e-Health
telemedicine	health_policy
reindeer	cervidae
